model,scenario,season_year,season,count,interval_name,variable
MIROC-ESM,rcp45,2023,SON,33,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2024,SON,20,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2025,SON,19,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2026,SON,13,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2027,SON,12,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2028,SON,14,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2029,SON,15,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2030,SON,22,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2031,SON,25,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2032,SON,16,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2033,SON,14,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2034,SON,16,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2035,SON,22,Tmax 26–29°C,tmax
MIROC-ESM,rcp45,2036,SON,16,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2006,SON,26,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2007,SON,19,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2008,SON,25,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2009,SON,30,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2010,SON,12,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2011,SON,22,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2012,SON,13,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2013,SON,24,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2014,SON,19,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2015,SON,28,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2016,SON,13,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2017,SON,20,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2018,SON,43,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2019,SON,16,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2020,SON,32,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2021,SON,16,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2022,SON,18,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2023,SON,25,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2024,SON,22,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2025,SON,26,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2026,SON,19,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2027,SON,19,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2028,SON,16,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2029,SON,27,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2030,SON,27,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2031,SON,26,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2032,SON,23,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2033,SON,19,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2034,SON,21,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2035,SON,36,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp45,2036,SON,32,Tmax 26–29°C,tmax
MIROC5,rcp45,2006,SON,20,Tmax 26–29°C,tmax
MIROC5,rcp45,2007,SON,42,Tmax 26–29°C,tmax
MIROC5,rcp45,2008,SON,22,Tmax 26–29°C,tmax
MIROC5,rcp45,2009,SON,23,Tmax 26–29°C,tmax
MIROC5,rcp45,2010,SON,14,Tmax 26–29°C,tmax
MIROC5,rcp45,2011,SON,19,Tmax 26–29°C,tmax
MIROC5,rcp45,2012,SON,28,Tmax 26–29°C,tmax
MIROC5,rcp45,2013,SON,22,Tmax 26–29°C,tmax
MIROC5,rcp45,2014,SON,28,Tmax 26–29°C,tmax
MIROC5,rcp45,2015,SON,27,Tmax 26–29°C,tmax
MIROC5,rcp45,2016,SON,15,Tmax 26–29°C,tmax
MIROC5,rcp45,2017,SON,17,Tmax 26–29°C,tmax
MIROC5,rcp45,2018,SON,30,Tmax 26–29°C,tmax
MIROC5,rcp45,2019,SON,25,Tmax 26–29°C,tmax
MIROC5,rcp45,2020,SON,19,Tmax 26–29°C,tmax
MIROC5,rcp45,2021,SON,22,Tmax 26–29°C,tmax
MIROC5,rcp45,2022,SON,24,Tmax 26–29°C,tmax
MIROC5,rcp45,2023,SON,25,Tmax 26–29°C,tmax
MIROC5,rcp45,2024,SON,24,Tmax 26–29°C,tmax
MIROC5,rcp45,2025,SON,28,Tmax 26–29°C,tmax
MIROC5,rcp45,2026,SON,20,Tmax 26–29°C,tmax
MIROC5,rcp45,2027,SON,19,Tmax 26–29°C,tmax
MIROC5,rcp45,2028,SON,22,Tmax 26–29°C,tmax
MIROC5,rcp45,2029,SON,18,Tmax 26–29°C,tmax
MIROC5,rcp45,2030,SON,34,Tmax 26–29°C,tmax
MIROC5,rcp45,2031,SON,30,Tmax 26–29°C,tmax
MIROC5,rcp45,2032,SON,18,Tmax 26–29°C,tmax
MIROC5,rcp45,2033,SON,19,Tmax 26–29°C,tmax
MIROC5,rcp45,2034,SON,21,Tmax 26–29°C,tmax
MIROC5,rcp45,2035,SON,22,Tmax 26–29°C,tmax
MIROC5,rcp45,2036,SON,21,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2006,SON,28,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2007,SON,20,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2008,SON,18,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2009,SON,19,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2010,SON,16,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2011,SON,19,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2012,SON,18,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2013,SON,23,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2014,SON,16,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2015,SON,16,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2016,SON,37,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2017,SON,18,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2018,SON,17,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2019,SON,19,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2020,SON,8,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2021,SON,20,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2022,SON,33,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2023,SON,31,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2024,SON,27,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2025,SON,15,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2026,SON,23,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2027,SON,26,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2028,SON,10,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2029,SON,27,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2030,SON,19,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2031,SON,23,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2032,SON,22,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2033,SON,13,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2034,SON,9,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2035,SON,11,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp45,2036,SON,30,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2006,SON,29,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2007,SON,22,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2008,SON,14,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2009,SON,25,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2010,SON,24,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2011,SON,33,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2012,SON,17,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2013,SON,18,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2014,SON,19,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2015,SON,17,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2016,SON,23,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2017,SON,25,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2018,SON,24,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2019,SON,30,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2020,SON,15,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2021,SON,14,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2022,SON,18,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2023,SON,16,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2024,SON,31,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2025,SON,20,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2026,SON,13,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2027,SON,12,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2028,SON,25,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2029,SON,19,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2030,SON,23,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2031,SON,31,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2032,SON,19,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2033,SON,20,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2034,SON,18,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2035,SON,27,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp45,2036,SON,15,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2006,SON,16,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2007,SON,22,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2008,SON,18,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2009,SON,18,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2010,SON,22,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2011,SON,17,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2012,SON,24,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2013,SON,13,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2014,SON,26,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2015,SON,30,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2016,SON,16,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2017,SON,27,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2018,SON,13,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2019,SON,16,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2020,SON,18,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2021,SON,16,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2022,SON,27,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2023,SON,18,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2024,SON,30,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2025,SON,25,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2026,SON,21,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2027,SON,24,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2028,SON,26,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2029,SON,17,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2030,SON,9,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2031,SON,18,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2032,SON,21,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2033,SON,14,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2034,SON,20,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2035,SON,27,Tmax 26–29°C,tmax
MRI-CGCM3,rcp45,2036,SON,21,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2006,SON,14,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2007,SON,12,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2008,SON,17,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2009,SON,8,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2010,SON,20,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2011,SON,24,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2012,SON,23,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2013,SON,29,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2014,SON,23,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2015,SON,20,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2016,SON,22,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2017,SON,13,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2018,SON,30,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2019,SON,32,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2020,SON,13,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2021,SON,21,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2022,SON,20,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2023,SON,11,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2024,SON,13,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2025,SON,20,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2026,SON,14,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2027,SON,27,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2028,SON,20,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2029,SON,25,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2030,SON,21,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2031,SON,7,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2032,SON,19,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2033,SON,19,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2034,SON,9,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2035,SON,16,Tmax 26–29°C,tmax
NorESM1-M,rcp45,2036,SON,12,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2006,SON,21,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2007,SON,18,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2008,SON,33,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2009,SON,14,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2010,SON,37,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2011,SON,22,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2012,SON,23,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2013,SON,17,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2014,SON,26,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2015,SON,16,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2016,SON,13,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2017,SON,22,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2018,SON,40,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2019,SON,24,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2020,SON,26,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2021,SON,19,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2022,SON,14,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2023,SON,27,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2024,SON,21,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2025,SON,26,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2026,SON,16,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2027,SON,16,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2028,SON,23,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2029,SON,25,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2030,SON,24,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2031,SON,15,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2032,SON,16,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2033,SON,26,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2034,SON,41,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2035,SON,8,Tmax 26–29°C,tmax
bcc-csm1-1,rcp45,2036,SON,27,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2006,SON,9,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2007,SON,23,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2008,SON,4,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2009,SON,32,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2010,SON,29,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2011,SON,15,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2012,SON,13,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2013,SON,30,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2014,SON,11,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2015,SON,34,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2016,SON,22,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2017,SON,18,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2018,SON,25,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2019,SON,18,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2020,SON,24,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2021,SON,25,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2022,SON,26,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2023,SON,20,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2024,SON,15,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2025,SON,11,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2026,SON,11,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2027,SON,36,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2028,SON,20,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2029,SON,23,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2030,SON,22,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2031,SON,13,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2032,SON,23,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2033,SON,7,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2034,SON,36,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2035,SON,20,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp45,2036,SON,16,Tmax 26–29°C,tmax
inmcm4,rcp45,2006,SON,19,Tmax 26–29°C,tmax
inmcm4,rcp45,2007,SON,11,Tmax 26–29°C,tmax
inmcm4,rcp45,2008,SON,27,Tmax 26–29°C,tmax
inmcm4,rcp45,2009,SON,12,Tmax 26–29°C,tmax
inmcm4,rcp45,2010,SON,28,Tmax 26–29°C,tmax
inmcm4,rcp45,2011,SON,12,Tmax 26–29°C,tmax
inmcm4,rcp45,2012,SON,25,Tmax 26–29°C,tmax
inmcm4,rcp45,2013,SON,28,Tmax 26–29°C,tmax
inmcm4,rcp45,2014,SON,23,Tmax 26–29°C,tmax
inmcm4,rcp45,2015,SON,25,Tmax 26–29°C,tmax
inmcm4,rcp45,2016,SON,15,Tmax 26–29°C,tmax
inmcm4,rcp45,2017,SON,3,Tmax 26–29°C,tmax
inmcm4,rcp45,2018,SON,24,Tmax 26–29°C,tmax
inmcm4,rcp45,2019,SON,32,Tmax 26–29°C,tmax
inmcm4,rcp45,2020,SON,14,Tmax 26–29°C,tmax
inmcm4,rcp45,2021,SON,21,Tmax 26–29°C,tmax
inmcm4,rcp45,2022,SON,22,Tmax 26–29°C,tmax
inmcm4,rcp45,2023,SON,31,Tmax 26–29°C,tmax
inmcm4,rcp45,2024,SON,37,Tmax 26–29°C,tmax
inmcm4,rcp45,2025,SON,29,Tmax 26–29°C,tmax
inmcm4,rcp45,2026,SON,26,Tmax 26–29°C,tmax
inmcm4,rcp45,2027,SON,25,Tmax 26–29°C,tmax
inmcm4,rcp45,2028,SON,26,Tmax 26–29°C,tmax
inmcm4,rcp45,2029,SON,25,Tmax 26–29°C,tmax
inmcm4,rcp45,2030,SON,18,Tmax 26–29°C,tmax
inmcm4,rcp45,2031,SON,11,Tmax 26–29°C,tmax
inmcm4,rcp45,2032,SON,19,Tmax 26–29°C,tmax
inmcm4,rcp45,2033,SON,21,Tmax 26–29°C,tmax
inmcm4,rcp45,2034,SON,12,Tmax 26–29°C,tmax
inmcm4,rcp45,2035,SON,18,Tmax 26–29°C,tmax
inmcm4,rcp45,2036,SON,27,Tmax 26–29°C,tmax
CCSM4,rcp60,2006,DJF,8,Tmax 26–29°C,tmax
CCSM4,rcp60,2007,DJF,15,Tmax 26–29°C,tmax
CCSM4,rcp60,2008,DJF,11,Tmax 26–29°C,tmax
CCSM4,rcp60,2009,DJF,7,Tmax 26–29°C,tmax
CCSM4,rcp60,2010,DJF,13,Tmax 26–29°C,tmax
CCSM4,rcp60,2011,DJF,19,Tmax 26–29°C,tmax
CCSM4,rcp60,2012,DJF,8,Tmax 26–29°C,tmax
CCSM4,rcp60,2013,DJF,12,Tmax 26–29°C,tmax
CCSM4,rcp60,2014,DJF,16,Tmax 26–29°C,tmax
CCSM4,rcp60,2015,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp60,2016,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp60,2017,DJF,9,Tmax 26–29°C,tmax
CCSM4,rcp60,2019,DJF,16,Tmax 26–29°C,tmax
CCSM4,rcp60,2020,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp60,2021,DJF,2,Tmax 26–29°C,tmax
CCSM4,rcp60,2022,DJF,7,Tmax 26–29°C,tmax
CCSM4,rcp60,2023,DJF,11,Tmax 26–29°C,tmax
CCSM4,rcp60,2024,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp60,2025,DJF,7,Tmax 26–29°C,tmax
CCSM4,rcp60,2026,DJF,3,Tmax 26–29°C,tmax
CCSM4,rcp60,2027,DJF,11,Tmax 26–29°C,tmax
CCSM4,rcp60,2028,DJF,10,Tmax 26–29°C,tmax
CCSM4,rcp60,2029,DJF,12,Tmax 26–29°C,tmax
CCSM4,rcp60,2030,DJF,20,Tmax 26–29°C,tmax
CCSM4,rcp60,2031,DJF,6,Tmax 26–29°C,tmax
CCSM4,rcp60,2032,DJF,5,Tmax 26–29°C,tmax
CCSM4,rcp60,2033,DJF,9,Tmax 26–29°C,tmax
CCSM4,rcp60,2034,DJF,9,Tmax 26–29°C,tmax
CCSM4,rcp60,2035,DJF,5,Tmax 26–29°C,tmax
CCSM4,rcp60,2036,DJF,26,Tmax 26–29°C,tmax
CCSM4,rcp60,2037,DJF,1,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2006,DJF,1,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2007,DJF,10,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2008,DJF,6,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2009,DJF,4,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2010,DJF,10,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2011,DJF,3,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2012,DJF,6,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2013,DJF,5,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2014,DJF,3,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2015,DJF,14,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2016,DJF,8,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2017,DJF,2,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2018,DJF,1,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2019,DJF,7,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2020,DJF,12,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2021,DJF,2,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2022,DJF,3,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2023,DJF,6,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2024,DJF,10,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2025,DJF,4,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2026,DJF,4,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2027,DJF,11,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2028,DJF,6,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2029,DJF,7,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2030,DJF,7,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2031,DJF,5,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2032,DJF,16,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2033,DJF,15,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2034,DJF,6,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2035,DJF,8,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2036,DJF,8,Tmax 26–29°C,tmax
CESM1-CAM5,rcp60,2037,DJF,2,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2006,DJF,2,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2007,DJF,3,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2008,DJF,20,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2009,DJF,14,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2010,DJF,7,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2011,DJF,7,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2012,DJF,7,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2013,DJF,14,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2014,DJF,4,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2017,DJF,6,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2018,DJF,17,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2019,DJF,13,Tmax 26–29°C,tmax
CSIRO-Mk3-6-0,rcp60,2020,DJF,1,Tmax 26–29°C,tmax
