model,scenario,season_year,season,count,interval_name,variable
IPSL-CM5A-MR,rcp26,2007,SON,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2008,SON,8,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2009,SON,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2010,SON,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2011,SON,5,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2012,SON,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2013,SON,10,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2014,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2015,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2016,SON,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2017,SON,10,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2019,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2020,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2022,SON,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2023,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2024,SON,6,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2025,SON,7,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2026,SON,15,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2027,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2028,SON,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2029,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2030,SON,8,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2032,SON,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2034,SON,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2035,SON,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2036,SON,5,pr 50mm,Precipitation
MIROC-ESM,rcp26,2006,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2007,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2008,SON,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2009,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2010,SON,7,pr 50mm,Precipitation
MIROC-ESM,rcp26,2011,SON,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2012,SON,3,pr 50mm,Precipitation
MIROC-ESM,rcp26,2013,SON,3,pr 50mm,Precipitation
MIROC-ESM,rcp26,2014,SON,5,pr 50mm,Precipitation
MIROC-ESM,rcp26,2015,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2016,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2017,SON,7,pr 50mm,Precipitation
MIROC-ESM,rcp26,2018,SON,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2020,SON,6,pr 50mm,Precipitation
MIROC-ESM,rcp26,2021,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2022,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2023,SON,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2024,SON,3,pr 50mm,Precipitation
MIROC-ESM,rcp26,2025,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2026,SON,4,pr 50mm,Precipitation
MIROC-ESM,rcp26,2027,SON,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2028,SON,3,pr 50mm,Precipitation
MIROC-ESM,rcp26,2029,SON,4,pr 50mm,Precipitation
MIROC-ESM,rcp26,2030,SON,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2031,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2034,SON,5,pr 50mm,Precipitation
MIROC-ESM,rcp26,2035,SON,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2036,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2006,SON,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2007,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2008,SON,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2009,SON,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2010,SON,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2012,SON,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2013,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2014,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2015,SON,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2016,SON,5,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2017,SON,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2018,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2019,SON,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2020,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2021,SON,4,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2022,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2024,SON,5,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2026,SON,4,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2027,SON,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2028,SON,9,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2030,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2031,SON,6,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2033,SON,4,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2034,SON,2,pr 50mm,Precipitation
MIROC5,rcp26,2008,SON,3,pr 50mm,Precipitation
MIROC5,rcp26,2009,SON,5,pr 50mm,Precipitation
MIROC5,rcp26,2010,SON,4,pr 50mm,Precipitation
MIROC5,rcp26,2011,SON,6,pr 50mm,Precipitation
MIROC5,rcp26,2012,SON,6,pr 50mm,Precipitation
MIROC5,rcp26,2013,SON,4,pr 50mm,Precipitation
MIROC5,rcp26,2014,SON,6,pr 50mm,Precipitation
MIROC5,rcp26,2016,SON,7,pr 50mm,Precipitation
MIROC5,rcp26,2017,SON,5,pr 50mm,Precipitation
MIROC5,rcp26,2018,SON,4,pr 50mm,Precipitation
MIROC5,rcp26,2019,SON,5,pr 50mm,Precipitation
MIROC5,rcp26,2020,SON,4,pr 50mm,Precipitation
MIROC5,rcp26,2021,SON,2,pr 50mm,Precipitation
MIROC5,rcp26,2022,SON,1,pr 50mm,Precipitation
MIROC5,rcp26,2023,SON,3,pr 50mm,Precipitation
MIROC5,rcp26,2024,SON,8,pr 50mm,Precipitation
MIROC5,rcp26,2025,SON,3,pr 50mm,Precipitation
MIROC5,rcp26,2026,SON,3,pr 50mm,Precipitation
MIROC5,rcp26,2027,SON,1,pr 50mm,Precipitation
MIROC5,rcp26,2028,SON,3,pr 50mm,Precipitation
MIROC5,rcp26,2029,SON,3,pr 50mm,Precipitation
MIROC5,rcp26,2030,SON,13,pr 50mm,Precipitation
MIROC5,rcp26,2031,SON,1,pr 50mm,Precipitation
MIROC5,rcp26,2032,SON,2,pr 50mm,Precipitation
MIROC5,rcp26,2033,SON,4,pr 50mm,Precipitation
MIROC5,rcp26,2034,SON,5,pr 50mm,Precipitation
MIROC5,rcp26,2036,SON,7,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2006,SON,6,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2007,SON,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2008,SON,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2009,SON,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2010,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2011,SON,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2012,SON,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2015,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2018,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2019,SON,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2020,SON,7,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2021,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2022,SON,9,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2023,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2025,SON,5,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2026,SON,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2027,SON,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2028,SON,7,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2029,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2030,SON,6,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2032,SON,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2033,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2006,SON,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2007,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2008,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2009,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2010,SON,8,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2011,SON,5,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2012,SON,5,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2013,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2014,SON,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2015,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2016,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2017,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2018,SON,8,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2019,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2020,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2021,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2022,SON,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2023,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2024,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2025,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2026,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2027,SON,5,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2028,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2029,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2032,SON,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2033,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2034,SON,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2035,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2036,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2006,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2007,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2008,SON,5,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2009,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2011,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2015,SON,3,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2016,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2017,SON,3,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2018,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2020,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2021,SON,6,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2022,SON,9,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2023,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2024,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2025,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2026,SON,3,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2028,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2029,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2030,SON,4,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2031,SON,3,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2032,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2033,SON,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2034,SON,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2035,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2006,SON,4,pr 50mm,Precipitation
NorESM1-M,rcp26,2007,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2008,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2009,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2010,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2011,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2012,SON,1,pr 50mm,Precipitation
NorESM1-M,rcp26,2014,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2015,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2016,SON,1,pr 50mm,Precipitation
NorESM1-M,rcp26,2017,SON,1,pr 50mm,Precipitation
NorESM1-M,rcp26,2018,SON,5,pr 50mm,Precipitation
NorESM1-M,rcp26,2019,SON,4,pr 50mm,Precipitation
NorESM1-M,rcp26,2020,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2021,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2022,SON,6,pr 50mm,Precipitation
NorESM1-M,rcp26,2023,SON,7,pr 50mm,Precipitation
NorESM1-M,rcp26,2024,SON,8,pr 50mm,Precipitation
NorESM1-M,rcp26,2025,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2027,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2028,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2029,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2030,SON,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2032,SON,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2033,SON,5,pr 50mm,Precipitation
NorESM1-M,rcp26,2034,SON,7,pr 50mm,Precipitation
NorESM1-M,rcp26,2035,SON,1,pr 50mm,Precipitation
NorESM1-M,rcp26,2036,SON,8,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2006,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2007,SON,5,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2008,SON,6,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2009,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2010,SON,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2011,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2012,SON,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2013,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2014,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2015,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2016,SON,5,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2018,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2019,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2020,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2021,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2022,SON,6,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2023,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2024,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2025,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2028,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2029,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2030,SON,2,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2031,SON,4,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2032,SON,5,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2033,SON,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2035,SON,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2036,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2008,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2009,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2010,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2011,SON,9,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2012,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2013,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2014,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2015,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2016,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2017,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2018,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2019,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2020,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2021,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2022,SON,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2023,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2024,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2026,SON,12,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2027,SON,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2028,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2029,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2030,SON,7,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2031,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2032,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2033,SON,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2035,SON,8,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2036,SON,4,pr 50mm,Precipitation
ACCESS1-0,rcp45,2010,DJF,2,pr 50mm,Precipitation
ACCESS1-0,rcp45,2013,DJF,2,pr 50mm,Precipitation
ACCESS1-0,rcp45,2014,DJF,1,pr 50mm,Precipitation
ACCESS1-0,rcp45,2018,DJF,1,pr 50mm,Precipitation
ACCESS1-0,rcp45,2021,DJF,1,pr 50mm,Precipitation
ACCESS1-0,rcp45,2026,DJF,2,pr 50mm,Precipitation
ACCESS1-0,rcp45,2027,DJF,2,pr 50mm,Precipitation
ACCESS1-0,rcp45,2030,DJF,1,pr 50mm,Precipitation
ACCESS1-0,rcp45,2032,DJF,1,pr 50mm,Precipitation
ACCESS1-0,rcp45,2033,DJF,1,pr 50mm,Precipitation
ACCESS1-0,rcp45,2035,DJF,1,pr 50mm,Precipitation
ACCESS1-0,rcp45,2036,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2007,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2010,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2011,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2013,DJF,2,pr 50mm,Precipitation
ACCESS1-3,rcp45,2018,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2021,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2023,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2028,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2030,DJF,2,pr 50mm,Precipitation
ACCESS1-3,rcp45,2032,DJF,1,pr 50mm,Precipitation
ACCESS1-3,rcp45,2033,DJF,3,pr 50mm,Precipitation
ACCESS1-3,rcp45,2034,DJF,2,pr 50mm,Precipitation
BNU-ESM,rcp45,2015,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp45,2023,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp45,2025,DJF,2,pr 50mm,Precipitation
BNU-ESM,rcp45,2028,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp45,2033,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp45,2035,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2007,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2011,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2016,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2017,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2019,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2023,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2025,DJF,1,pr 50mm,Precipitation
CCSM4,rcp45,2027,DJF,2,pr 50mm,Precipitation
CCSM4,rcp45,2030,DJF,2,pr 50mm,Precipitation
CESM1-BGC,rcp45,2008,DJF,1,pr 50mm,Precipitation
CESM1-BGC,rcp45,2016,DJF,2,pr 50mm,Precipitation
CESM1-BGC,rcp45,2018,DJF,1,pr 50mm,Precipitation
CESM1-BGC,rcp45,2026,DJF,1,pr 50mm,Precipitation
CESM1-BGC,rcp45,2029,DJF,1,pr 50mm,Precipitation
CESM1-BGC,rcp45,2030,DJF,3,pr 50mm,Precipitation
CESM1-BGC,rcp45,2031,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp45,2009,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp45,2010,DJF,2,pr 50mm,Precipitation
CESM1-CAM5,rcp45,2027,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp45,2033,DJF,2,pr 50mm,Precipitation
CESM1-CAM5,rcp45,2036,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2008,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2010,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2011,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2012,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2016,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2017,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2019,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2022,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2023,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2026,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2029,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2030,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2035,DJF,1,pr 50mm,Precipitation
CMCC-CM,rcp45,2036,DJF,3,pr 50mm,Precipitation
CMCC-CMS,rcp45,2007,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2012,DJF,2,pr 50mm,Precipitation
CMCC-CMS,rcp45,2014,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2019,DJF,2,pr 50mm,Precipitation
CMCC-CMS,rcp45,2020,DJF,2,pr 50mm,Precipitation
CMCC-CMS,rcp45,2023,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2024,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2026,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2028,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2033,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2035,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2036,DJF,1,pr 50mm,Precipitation
CMCC-CMS,rcp45,2037,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2006,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2008,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2009,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2012,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2014,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2015,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2016,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2017,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp45,2018,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp45,2019,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2023,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2025,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2026,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp45,2028,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2029,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2031,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2032,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp45,2036,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp45,2007,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp45,2010,DJF,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp45,2013,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp45,2014,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp45,2024,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2006,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2007,DJF,3,pr 50mm,Precipitation
CanESM2,rcp45,2010,DJF,4,pr 50mm,Precipitation
CanESM2,rcp45,2011,DJF,3,pr 50mm,Precipitation
CanESM2,rcp45,2018,DJF,2,pr 50mm,Precipitation
CanESM2,rcp45,2019,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2020,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2024,DJF,2,pr 50mm,Precipitation
CanESM2,rcp45,2025,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2031,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2032,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2033,DJF,1,pr 50mm,Precipitation
CanESM2,rcp45,2036,DJF,4,pr 50mm,Precipitation
FGOALS-g2,rcp45,2007,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp45,2013,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp45,2014,DJF,2,pr 50mm,Precipitation
FGOALS-g2,rcp45,2019,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp45,2024,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp45,2027,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp45,2030,DJF,2,pr 50mm,Precipitation
FGOALS-g2,rcp45,2033,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp45,2034,DJF,3,pr 50mm,Precipitation
FGOALS-g2,rcp45,2035,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp45,2036,DJF,2,pr 50mm,Precipitation
