model,scenario,year,count,interval_name,variable
MRI-CGCM3,rcp45,2032,279,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2033,277,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2034,298,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2035,266,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp45,2036,280,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2006,272,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2007,277,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2008,278,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2009,257,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2010,273,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2011,273,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2012,272,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2013,277,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2014,296,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2015,266,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2016,263,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2017,257,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2018,262,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2019,279,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2020,266,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2021,261,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2022,272,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2023,264,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2024,278,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2025,268,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2026,268,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2027,262,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2028,272,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2029,279,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2030,271,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2031,283,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2032,260,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2033,292,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2034,277,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2035,282,Tmin ≥15.9°C,tmin
NorESM1-M,rcp45,2036,290,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2006,276,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2007,290,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2008,300,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2009,311,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2010,279,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2011,267,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2012,265,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2013,295,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2014,279,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2015,291,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2016,269,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2017,289,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2018,302,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2019,280,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2020,278,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2021,280,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2022,287,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2023,282,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2024,314,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2025,311,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2026,306,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2027,301,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2028,251,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2029,285,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2030,297,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2031,268,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2032,321,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2033,329,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2034,283,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2035,305,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp45,2036,278,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2006,275,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2007,252,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2008,271,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2009,288,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2010,261,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2011,268,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2012,252,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2013,253,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2014,265,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2015,272,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2016,286,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2017,294,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2018,283,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2019,272,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2020,269,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2021,254,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2022,277,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2023,273,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2024,287,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2025,301,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2026,282,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2027,284,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2028,277,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2029,271,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2030,275,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2031,276,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2032,255,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2033,288,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2034,278,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2035,295,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp45,2036,295,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2006,252,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2007,258,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2008,244,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2009,246,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2010,268,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2011,264,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2012,259,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2013,273,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2014,265,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2015,278,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2016,273,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2017,261,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2018,247,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2019,270,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2020,256,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2021,264,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2022,266,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2023,261,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2024,257,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2025,263,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2026,256,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2027,262,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2028,261,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2029,281,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2030,272,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2031,262,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2032,260,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2033,287,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2034,257,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2035,269,Tmin ≥15.9°C,tmin
inmcm4,rcp45,2036,259,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2006,281,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2007,280,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2008,283,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2009,276,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2010,296,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2011,280,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2012,269,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2013,277,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2014,281,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2015,252,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2016,273,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2017,278,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2018,279,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2019,271,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2020,258,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2021,254,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2022,261,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2023,258,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2024,247,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2025,248,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2026,289,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2027,279,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2028,270,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2029,271,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2030,280,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2031,279,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2032,278,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2033,291,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2034,291,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2035,287,Tmin ≥15.9°C,tmin
CCSM4,rcp60,2036,297,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2006,268,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2007,275,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2008,241,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2009,277,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2010,305,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2011,261,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2012,276,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2013,252,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2014,256,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2015,280,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2016,288,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2017,255,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2018,260,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2019,271,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2020,258,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2021,267,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2022,265,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2023,277,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2024,303,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2025,273,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2026,272,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2027,274,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2028,292,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2029,261,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2030,267,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2031,283,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2032,286,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2033,291,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2034,285,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2035,280,Tmin ≥15.9°C,tmin
CESM1-CAM5,rcp60,2036,280,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2006,257,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2007,270,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2008,281,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2009,251,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2010,271,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2011,269,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2012,291,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2013,282,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2014,251,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2015,231,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2016,259,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2017,270,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2018,269,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2019,274,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2020,266,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2021,271,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2022,269,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2023,280,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2024,277,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2025,274,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2026,270,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2027,295,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2028,277,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2029,299,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2030,279,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2031,273,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2032,270,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2033,283,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2034,291,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2035,262,Tmin ≥15.9°C,tmin
CSIRO-Mk3-6-0,rcp60,2036,284,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2006,280,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2007,292,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2008,264,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2009,270,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2010,265,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2011,276,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2012,290,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2013,285,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2014,265,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2015,274,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2016,268,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2017,287,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2018,287,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2019,283,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2020,295,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2021,289,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2022,281,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2023,284,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2024,282,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2025,284,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2026,289,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2027,306,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2028,275,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2029,281,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2030,282,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2031,289,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2032,294,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2033,269,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2034,298,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2035,288,Tmin ≥15.9°C,tmin
GFDL-CM3,rcp60,2036,285,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2006,262,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2007,250,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2008,284,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2009,245,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2010,284,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2011,274,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2012,272,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2013,273,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2014,284,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2015,271,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2016,269,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2017,272,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2018,251,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2019,260,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2020,262,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2021,265,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2022,256,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2023,287,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2024,256,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2025,282,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2026,258,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2027,264,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2028,259,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2029,241,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2030,293,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2031,282,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2032,264,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2033,269,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2034,274,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2035,266,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2036,279,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2006,262,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2007,265,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2008,283,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2009,266,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2010,270,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2011,251,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2012,274,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2013,272,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2014,280,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2015,285,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2016,278,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2017,278,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2018,289,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2019,272,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2020,284,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2021,264,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2022,251,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2023,275,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2024,293,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2025,292,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2026,277,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2027,297,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2028,297,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2029,283,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2030,264,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2031,275,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2032,260,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2033,270,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2034,286,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2035,286,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2036,275,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2006,259,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2007,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2008,264,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2009,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2010,270,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2011,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2012,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2013,247,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2014,267,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2015,270,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2016,277,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2017,272,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2018,275,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2019,281,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2020,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2021,280,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2022,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2023,286,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2024,296,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2025,272,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2026,298,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2027,299,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2028,279,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2029,262,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2030,294,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2031,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2032,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2033,284,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2034,299,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2035,268,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2036,285,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2006,268,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2007,276,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2008,300,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2009,291,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2010,274,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2011,251,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2012,263,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2013,267,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2014,263,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2015,284,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2016,293,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2017,287,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2018,270,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2019,264,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2020,264,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2021,260,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2022,282,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2023,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2024,291,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2025,266,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2026,285,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2027,279,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2028,269,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2029,277,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2030,280,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2031,274,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2032,274,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2033,269,Tmin ≥15.9°C,tmin
